arquivo,linha,alvo,client_candidate,classe
app/actions/auth/confirmMfaEnroll.ts,68,user_recovery_codes,False,from-candidato
app/actions/auth/confirmMfaEnroll.ts,71,user_recovery_codes,False,from-candidato
app/actions/auth/politicaDeMfa.ts,49,organizations,False,from-candidato
app/actions/auth/politicaDeMfa.ts,62,organizations,False,from-candidato
app/actions/auth/politicaDeMfa.ts,104,platform_admins,False,from-candidato
app/actions/auth/politicaDeMfa.ts,115,organizations,False,from-candidato
app/actions/auth/useRecoveryCode.ts,78,user_recovery_codes,False,from-candidato
app/actions/auth/useRecoveryCode.ts,93,user_recovery_codes,False,from-candidato
app/actions/integrations/disconnectNuvemshop.ts,35,tenant_integrations,False,from-candidato
app/actions/integrations/disconnectNuvemshop.ts,45,tenant_integrations,False,from-candidato
app/actions/onboarding/_shared.ts,58,organizations,False,from-candidato
app/actions/onboarding/_shared.ts,81,organizations,False,from-candidato
app/actions/onboarding/createDefaultAgent.ts,160,ai_agents,False,from-candidato
app/actions/onboarding/createDefaultAgent.ts,174,ai_agents,False,from-candidato
app/actions/onboarding/createDefaultAgent.ts,251,event_log,False,from-candidato
app/actions/onboarding/finishOnboarding.ts,30,organizations,False,from-candidato
app/actions/onboarding/finishOnboarding.ts,39,organizations,False,from-candidato
app/actions/onboarding/finishOnboarding.ts,45,event_log,False,from-candidato
app/actions/onboarding/montarQuadro.ts,47,ai_agents,False,from-candidato
app/actions/onboarding/montarQuadro.ts,61,ai_agent_versions,False,from-candidato
app/actions/onboarding/montarQuadro.ts,94,crm_pipelines,False,from-candidato
app/actions/onboarding/montarQuadro.ts,103,crm_stages,False,from-candidato
app/actions/onboarding/montarQuadro.ts,222,crm_pipelines,False,from-candidato
app/actions/settings/apagarDadosOperacionaisDaOrganizacao.ts,77,organizations,False,from-candidato
app/actions/settings/regenerateRecoveryCodes.ts,44,user_recovery_codes,False,from-candidato
app/actions/settings/regenerateRecoveryCodes.ts,47,user_recovery_codes,False,from-candidato
app/actions/settings/regenerateRecoveryCodes.ts,51,user_recovery_codes,False,from-candidato
app/actions/settings/regenerateRecoveryCodes.ts,54,user_recovery_codes,False,from-candidato
app/actions/settings/updateAdInsightsConnection.ts,113,ad_insights_connections,False,from-candidato
app/actions/settings/updateAdInsightsConnection.ts,158,ad_insights_connections,False,from-candidato
app/actions/settings/updateAdInsightsConnection.ts,210,ad_insights_connections,False,from-candidato
app/actions/settings/updateAdPlatformConnection.ts,127,ad_platform_connections,False,from-candidato
app/actions/settings/updateBranding.ts,110,platform_branding,False,from-candidato
app/actions/settings/updateGoogleAdsConnection.ts,84,ad_platform_connections,False,from-candidato
app/actions/settings/updateGoogleOAuth.ts,94,platform_google_oauth,False,from-candidato
app/actions/settings/updateMetaApp.ts,107,platform_meta_app,False,from-candidato
app/actions/settings/updateMetaApp.ts,162,platform_meta_app,False,from-candidato
app/actions/settings/updatePipelineConfig.ts,46,crm_pipelines,False,from-candidato
app/actions/settings/updatePipelineConfig.ts,66,crm_pipelines,False,from-candidato
app/actions/settings/updateTenant.ts,69,organizations,False,from-candidato
app/actions/shell/setActiveOrg.ts,17,user_organizations,False,from-candidato
app/admin/(protected)/google/page.tsx,54,platform_google_oauth,False,from-candidato
app/admin/(protected)/meta/page.tsx,51,platform_meta_app,False,from-candidato
app/admin/(protected)/tenants/[id]/layout.tsx,68,organizations,False,from-candidato
app/api/v1/admin/audit/[entryId]/route.ts,41,api_audit_log,False,from-candidato
app/api/v1/admin/audit/route.ts,81,api_audit_log,False,from-candidato
app/api/v1/admin/dashboard/kpis/route.ts,55,organizations,False,from-candidato
app/api/v1/admin/dashboard/kpis/route.ts,60,conversations,False,from-candidato
app/api/v1/admin/dashboard/kpis/route.ts,66,channel_sessions,False,from-candidato
app/api/v1/admin/dashboard/kpis/route.ts,73,lgpd_requests,False,from-candidato
app/api/v1/admin/dashboard/kpis/route.ts,101,channel_sessions,False,from-candidato
app/api/v1/admin/dashboard/kpis/route.ts,118,lgpd_requests,False,from-candidato
app/api/v1/admin/dashboard/kpis/route.ts,144,ai_budgets,False,from-candidato
app/api/v1/admin/dashboard/kpis/route.ts,158,conversations,False,from-candidato
app/api/v1/admin/inbox/conversations/[id]/route.ts,30,conversations,False,from-candidato
app/api/v1/admin/inbox/conversations/[id]/route.ts,57,organizations,False,from-candidato
app/api/v1/admin/inbox/conversations/[id]/route.ts,65,contacts,False,from-candidato
app/api/v1/admin/inbox/conversations/[id]/route.ts,73,messages,False,from-candidato
app/api/v1/admin/inbox/conversations/route.ts,75,conversations,False,from-candidato
app/api/v1/admin/incidents/[id]/resolve/route.ts,54,incidents,False,from-candidato
app/api/v1/admin/incidents/[id]/resolve/route.ts,70,incidents,False,from-candidato
app/api/v1/admin/incidents/[id]/resolve/route.ts,104,event_log,False,from-candidato
app/api/v1/admin/incidents/[id]/route.ts,32,incidents,False,from-candidato
app/api/v1/admin/incidents/[id]/route.ts,45,api_audit_log,False,from-candidato
app/api/v1/admin/incidents/route.ts,79,incidents,False,from-candidato
app/api/v1/admin/lgpd/requests/[id]/route.ts,36,lgpd_requests,False,from-candidato
app/api/v1/admin/lgpd/requests/[id]/route.ts,52,organizations,False,from-candidato
app/api/v1/admin/lgpd/requests/[id]/route.ts,59,api_audit_log,False,from-candidato
app/api/v1/admin/lgpd/requests/route.ts,106,lgpd_requests,False,from-candidato
app/api/v1/admin/platform-admins/route.ts,40,platform_admins,False,from-candidato
app/api/v1/admin/tenants/[id]/agents/route.ts,91,organizations,False,from-candidato
app/api/v1/admin/tenants/[id]/agents/route.ts,105,ai_agents,False,from-candidato
app/api/v1/admin/tenants/[id]/agents/route.ts,128,ai_agent_versions,False,from-candidato
app/api/v1/admin/tenants/[id]/health/route.ts,191,channel_sessions,False,from-candidato
app/api/v1/admin/tenants/[id]/health/route.ts,199,tenant_integrations,False,from-candidato
app/api/v1/admin/tenants/[id]/health/route.ts,209,ai_budgets,False,from-candidato
app/api/v1/admin/tenants/[id]/health/route.ts,221,api_audit_log,False,from-candidato
app/api/v1/admin/tenants/[id]/impersonate/route.ts,40,platform_support_sessions,False,from-candidato
app/api/v1/admin/tenants/[id]/reactivate/route.ts,56,organizations,False,from-candidato
app/api/v1/admin/tenants/[id]/reactivate/route.ts,77,organizations,False,from-candidato
app/api/v1/admin/tenants/[id]/reactivate/route.ts,110,event_log,False,from-candidato
app/api/v1/admin/tenants/[id]/route.ts,30,organizations,False,from-candidato
app/api/v1/admin/tenants/[id]/route.ts,65,user_organizations,False,from-candidato
app/api/v1/admin/tenants/[id]/route.ts,69,conversations,False,from-candidato
app/api/v1/admin/tenants/[id]/route.ts,73,messages,False,from-candidato
app/api/v1/admin/tenants/[id]/route.ts,77,crm_leads,False,from-candidato
app/api/v1/admin/tenants/[id]/route.ts,81,orders,False,from-candidato
app/api/v1/admin/tenants/[id]/route.ts,85,lgpd_requests,False,from-candidato
app/api/v1/admin/tenants/[id]/route.ts,102,llm_calls,False,from-candidato
app/api/v1/admin/tenants/[id]/route.ts,110,channel_sessions,False,from-candidato
app/api/v1/admin/tenants/[id]/route.ts,114,tenant_integrations,False,from-candidato
app/api/v1/admin/tenants/[id]/suspend/route.ts,56,organizations,False,from-candidato
app/api/v1/admin/tenants/[id]/suspend/route.ts,72,organizations,False,from-candidato
app/api/v1/admin/tenants/[id]/suspend/route.ts,105,event_log,False,from-candidato
app/api/v1/admin/tenants/route.ts,72,organizations,False,from-candidato
app/api/v1/admin/usage/route.ts,99,organizations,False,from-candidato
app/api/v1/admin/usage/route.ts,126,messages,False,from-candidato
app/api/v1/admin/usage/route.ts,142,conversations,False,from-candidato
app/api/v1/admin/usage/route.ts,168,llm_calls,False,from-candidato
app/api/v1/admin/usage/route.ts,195,ai_agents,False,from-candidato
app/api/v1/admin/usage/route.ts,247,messages,False,from-candidato
app/api/v1/admin/usage/route.ts,266,llm_calls,False,from-candidato
app/api/v1/admin/users/[id]/route.ts,40,user_organizations,False,from-candidato
app/api/v1/admin/users/[id]/route.ts,81,api_audit_log,False,from-candidato
app/api/v1/admin/users/route.ts,93,user_organizations,False,from-candidato
app/api/v1/agenda/agendamentos/[id]/route.ts,23,calendar_appointments,False,from-candidato
app/api/v1/agenda/agendamentos/[id]/route.ts,36,appointment_recovery_receipts,False,from-candidato
app/api/v1/agenda/agendamentos/[id]/route.ts,44,followup_enrollments,False,from-candidato
app/api/v1/agenda/agendamentos/[id]/route.ts,49,messages,False,from-candidato
app/api/v1/agenda/agendamentos/[id]/route.ts,65,job_queue,False,from-candidato
app/api/v1/agenda/agendamentos/[id]/route.ts,69,conversations,False,from-candidato
app/api/v1/agenda/agendamentos/_handler.ts,120,calendar_event_types,False,from-candidato
app/api/v1/agenda/agendamentos/_handler.ts,166,contacts,False,from-candidato
app/api/v1/agenda/agendamentos/_handler.ts,194,calendar_appointments,False,from-candidato
app/api/v1/agenda/agendamentos/_handler.ts,314,calendar_event_types,False,from-candidato
app/api/v1/agenda/agendamentos/_handler.ts,498,calendar_event_types,False,from-candidato
app/api/v1/agenda/agendamentos/_handler.ts,516,calendar_appointments,False,from-candidato
app/api/v1/agenda/agendamentos/_handler.ts,859,crm_lead_links,False,from-candidato
app/api/v1/agenda/agendamentos/_handler.ts,898,crm_leads,False,from-candidato
app/api/v1/agenda/agendamentos/_handler.ts,903,crm_pipelines,False,from-candidato
app/api/v1/agenda/configuracao/route.ts,16,organizations,False,from-candidato
app/api/v1/agenda/enderecos/route.ts,32,calendar_locations,False,from-candidato
app/api/v1/agenda/enderecos/route.ts,34,calendar_event_types,False,from-candidato
app/api/v1/agenda/enderecos/route.ts,39,calendar_appointments,False,from-candidato
app/api/v1/agenda/enderecos/route.ts,82,calendar_locations,False,from-candidato
app/api/v1/agenda/excecoes/route.ts,77,calendar_availability_exceptions,False,from-candidato
app/api/v1/agenda/excecoes/route.ts,111,calendar_availability_exceptions,False,from-candidato
app/api/v1/agenda/excecoes/route.ts,176,calendar_availability_exceptions,False,from-candidato
app/api/v1/agenda/google/calendarios/atualizar/route.ts,15,calendar_connections,False,from-candidato
app/api/v1/agenda/google/calendarios/route.ts,18,calendar_connections,False,from-candidato
app/api/v1/agenda/google/calendarios/route.ts,28,calendar_connection_calendars,False,from-candidato
app/api/v1/agenda/google/callback/route.ts,227,calendar_oauth_nonces,False,from-candidato
app/api/v1/agenda/google/callback/route.ts,325,calendar_connections,False,from-candidato
app/api/v1/agenda/google/callback/route.ts,357,calendar_connections,False,from-candidato
app/api/v1/agenda/google/callback/route.ts,409,calendar_connection_calendars,False,from-candidato
app/api/v1/agenda/google/desconectar/route.ts,92,calendar_connections,False,from-candidato
app/api/v1/agenda/google/desconectar/route.ts,114,calendar_external_events,False,from-candidato
app/api/v1/agenda/google/desconectar/route.ts,121,calendar_connection_calendars,False,from-candidato
app/api/v1/agenda/google/desconectar/route.ts,128,calendar_connections,False,from-candidato
app/api/v1/agenda/pessoas/route.ts,43,user_organizations,False,from-candidato
app/api/v1/agenda/tipos/reativar/route.ts,70,calendar_event_types,False,from-candidato
app/api/v1/agenda/tipos/route.ts,283,calendar_event_types,False,from-candidato
app/api/v1/agenda/tipos/route.ts,334,calendar_event_types,False,from-candidato
app/api/v1/agenda/tipos/route.ts,369,calendar_event_types,False,from-candidato
app/api/v1/agenda/vinculos/route.ts,17,contacts,False,from-candidato
app/api/v1/agenda/vinculos/route.ts,39,conversations,False,from-candidato
app/api/v1/ai/agents/[id]/pause/route.ts,39,ai_agents,False,from-candidato
app/api/v1/ai/agents/[id]/pause/route.ts,53,ai_agents,False,from-candidato
app/api/v1/ai/agents/[id]/proposals/route.ts,50,ai_agents,False,from-candidato
app/api/v1/ai/agents/[id]/proposals/route.ts,60,flywheel_distiller_proposals,False,from-candidato
app/api/v1/ai/agents/[id]/publish/route.ts,69,ai_agent_versions,False,from-candidato
app/api/v1/ai/agents/[id]/publish/route.ts,106,event_log,False,from-candidato
app/api/v1/ai/agents/[id]/reconcile/route.ts,29,ai_agents,False,from-candidato
app/api/v1/ai/agents/[id]/reconcile/route.ts,41,ai_agent_versions,False,from-candidato
app/api/v1/ai/agents/[id]/route.ts,52,ai_agents,False,from-candidato
app/api/v1/ai/agents/[id]/route.ts,125,ai_agents,False,from-candidato
app/api/v1/ai/agents/[id]/route.ts,198,ai_agents,False,from-candidato
app/api/v1/ai/agents/[id]/route.ts,235,ai_agents,False,from-candidato
app/api/v1/ai/agents/[id]/route.ts,264,ai_agents,False,from-candidato
app/api/v1/ai/agents/[id]/runs/route.ts,176,llm_calls,False,from-candidato
app/api/v1/ai/agents/[id]/tool-usage/route.ts,74,ai_agents,False,from-candidato
app/api/v1/ai/agents/[id]/tool-usage/route.ts,86,ai_agent_versions,False,from-candidato
app/api/v1/ai/agents/[id]/tool-usage/route.ts,92,ai_agent_versions,False,from-candidato
app/api/v1/ai/agents/[id]/versions/[vid]/route.ts,42,ai_agent_versions,False,from-candidato
app/api/v1/ai/agents/[id]/versions/[vid]/route.ts,89,ai_agent_versions,False,from-candidato
app/api/v1/ai/agents/[id]/versions/[vid]/route.ts,128,ai_agent_versions,False,from-candidato
app/api/v1/ai/agents/[id]/versions/[vid]/test/route.ts,67,ai_agent_runs,False,from-candidato
app/api/v1/ai/agents/[id]/versions/[vid]/test/route.ts,114,ai_agent_versions,False,from-candidato
app/api/v1/ai/agents/[id]/versions/[vid]/test/route.ts,128,ai_agent_runs,False,from-candidato
app/api/v1/ai/agents/[id]/versions/route.ts,38,ai_agents,False,from-candidato
app/api/v1/ai/agents/[id]/versions/route.ts,58,ai_agent_versions,False,from-candidato
app/api/v1/ai/agents/[id]/versions/route.ts,107,ai_agent_versions,False,from-candidato
app/api/v1/ai/agents/[id]/versions/route.ts,144,ai_agent_versions,False,from-candidato
app/api/v1/ai/agents/assignable/route.ts,62,ai_agents,False,from-candidato
app/api/v1/ai/agents/assignable/route.ts,87,ai_agent_versions,False,from-candidato
app/api/v1/ai/agents/route.ts,67,ai_agents,False,from-candidato
app/api/v1/ai/agents/route.ts,123,ai_agents,False,from-candidato
app/api/v1/ai/agents/route.ts,155,ai_agent_versions,False,from-candidato
app/api/v1/ai/agents/route.ts,196,ai_agents,False,from-candidato
app/api/v1/ai/agents/route.ts,229,ai_agents,False,from-candidato
app/api/v1/ai/automatico-ativo/route.ts,49,ai_agents,False,from-candidato
app/api/v1/ai/budget/route.ts,127,ai_budgets,False,from-candidato
app/api/v1/ai/budget/route.ts,226,ai_budgets,False,from-candidato
app/api/v1/ai/budget/route.ts,238,ai_budgets,False,from-candidato
app/api/v1/ai/budget/route.ts,325,agent_inbox_items,False,from-candidato
app/api/v1/ai/cases/[id]/chat/route.ts,196,agent_case_chat_messages,False,from-candidato
app/api/v1/ai/cases/alerta/teste/route.ts,93,config_aviso_de_caso,False,from-candidato
app/api/v1/ai/credentials/[id]/revalidate/route.ts,45,ai_provider_credentials,False,from-candidato
app/api/v1/ai/credentials/[id]/revalidate/route.ts,89,ai_provider_credentials,False,from-candidato
app/api/v1/ai/credentials/[id]/route.ts,162,ai_provider_credentials,False,from-candidato
app/api/v1/ai/credentials/[id]/route.ts,202,ai_provider_credentials_safe,False,from-candidato
app/api/v1/ai/credentials/[id]/route.ts,228,ai_provider_credentials,False,from-candidato
app/api/v1/ai/credentials/[id]/route.ts,245,ai_agent_versions,False,from-candidato
app/api/v1/ai/credentials/[id]/route.ts,278,ai_provider_credentials,False,from-candidato
app/api/v1/ai/credentials/route.ts,49,ai_provider_credentials_safe,False,from-candidato
app/api/v1/ai/credentials/route.ts,116,ai_provider_credentials_safe,False,from-candidato
app/api/v1/ai/evolution/route.ts,102,<dinamico-ou-expressao>,False,from-candidato
app/api/v1/ai/evolution/route.ts,203,crm_stages,False,from-candidato
app/api/v1/ai/followup-flows/[id]/disable/route.ts,38,followup_flow_pointers,False,from-candidato
app/api/v1/ai/followup-flows/[id]/disable/route.ts,51,followup_flow_pointers,False,from-candidato
app/api/v1/ai/followup-flows/[id]/publish/route.ts,50,followup_flow_pointers,False,from-candidato
app/api/v1/ai/followup-flows/[id]/publish/route.ts,102,crm_stages,False,from-candidato
app/api/v1/ai/followup-flows/[id]/publish/route.ts,168,followup_flow_pointers,False,from-candidato
app/api/v1/ai/followup-flows/[id]/rollback/route.ts,63,followup_flow_pointers,False,from-candidato
app/api/v1/ai/followup-flows/[id]/rollback/route.ts,72,followup_flow_versions,False,from-candidato
app/api/v1/ai/followup-flows/[id]/rollback/route.ts,82,followup_flow_pointers,False,from-candidato
app/api/v1/ai/followup-flows/[id]/route.ts,45,followup_flow_pointers,False,from-candidato
app/api/v1/ai/followup-flows/[id]/route.ts,59,followup_flow_versions,False,from-candidato
app/api/v1/ai/followup-flows/[id]/route.ts,118,followup_flow_pointers,False,from-candidato
app/api/v1/ai/followup-flows/[id]/route.ts,129,followup_flow_pointers,False,from-candidato
app/api/v1/ai/followup-flows/[id]/route.ts,143,followup_flow_pointers,False,from-candidato
app/api/v1/ai/followup-flows/[id]/route.ts,189,followup_flow_pointers,False,from-candidato
app/api/v1/ai/followup-flows/[id]/route.ts,200,followup_enrollments,False,from-candidato
app/api/v1/ai/followup-flows/[id]/route.ts,207,followup_flow_pointers,False,from-candidato
app/api/v1/ai/followup-flows/[id]/route.ts,214,followup_flow_versions,False,from-candidato
app/api/v1/ai/followup-flows/[id]/route.ts,221,followup_flow_pointers,False,from-candidato
app/api/v1/ai/followup-flows/from-model/route.ts,84,crm_stages,False,from-candidato
app/api/v1/ai/followup-flows/from-model/route.ts,122,followup_flow_pointers,False,from-candidato
app/api/v1/ai/followup-flows/route.ts,29,followup_flow_pointers,False,from-candidato
app/api/v1/ai/followup-flows/route.ts,64,followup_flow_pointers,False,from-candidato
app/api/v1/ai/followups/enrollments/[id]/cancel/route.ts,49,followup_enrollments,False,from-candidato
app/api/v1/ai/followups/enrollments/[id]/cancel/route.ts,62,followup_enrollments,False,from-candidato
app/api/v1/ai/followups/enrollments/[id]/cancel/route.ts,81,followup_enrollment_events,False,from-candidato
app/api/v1/ai/followups/enrollments/[id]/route.ts,150,followup_enrollments,False,from-candidato
app/api/v1/ai/followups/enrollments/[id]/route.ts,168,followup_enrollment_events,False,from-candidato
app/api/v1/ai/followups/enrollments/route.ts,45,followup_enrollments,False,from-candidato
app/api/v1/ai/followups/queue/route.ts,173,contacts,False,from-candidato
app/api/v1/ai/followups/queue/route.ts,189,followup_enrollments,False,from-candidato
app/api/v1/ai/followups/queue/route.ts,214,cron_jobs,False,from-candidato
app/api/v1/ai/guardrail-layers/route.ts,64,org_guardrail_layers,False,from-candidato
app/api/v1/ai/guardrail-layers/route.ts,109,org_guardrail_layers,False,from-candidato
app/api/v1/ai/inbox/[id]/route.ts,55,agent_inbox_items,False,from-candidato
app/api/v1/ai/inbox/resolve-all/route.ts,62,agent_inbox_items,False,from-candidato
app/api/v1/ai/inbox/route.ts,45,agent_inbox_items,False,from-candidato
app/api/v1/ai/inbox/route.ts,59,agent_inbox_items,False,from-candidato
app/api/v1/ai/knowledge/chave/route.ts,43,ai_provider_credentials_safe,False,from-candidato
app/api/v1/ai/knowledge/sources/[id]/reindex/route.ts,70,ai_knowledge_sources,False,from-candidato
app/api/v1/ai/knowledge/sources/[id]/reindex/route.ts,91,ai_knowledge_sources,False,from-candidato
app/api/v1/ai/knowledge/sources/[id]/route.ts,69,ai_knowledge_sources,False,from-candidato
app/api/v1/ai/knowledge/sources/[id]/route.ts,88,ai_faq_items,False,from-candidato
app/api/v1/ai/knowledge/sources/[id]/route.ts,136,ai_knowledge_sources,False,from-candidato
app/api/v1/ai/knowledge/sources/[id]/route.ts,162,ai_knowledge_sources,False,from-candidato
app/api/v1/ai/knowledge/sources/[id]/route.ts,189,ai_faq_items,False,from-candidato
app/api/v1/ai/knowledge/sources/[id]/route.ts,210,ai_faq_items,False,from-candidato
app/api/v1/ai/knowledge/sources/[id]/route.ts,266,ai_knowledge_sources,False,from-candidato
app/api/v1/ai/knowledge/sources/[id]/route.ts,290,ai_knowledge_sources,False,from-candidato
app/api/v1/ai/knowledge/sources/[id]/trechos/route.ts,44,ai_knowledge_sources,False,from-candidato
app/api/v1/ai/knowledge/sources/[id]/trechos/route.ts,66,ai_chunks,False,from-candidato
app/api/v1/ai/knowledge/sources/route.ts,88,ai_knowledge_sources,False,from-candidato
app/api/v1/ai/knowledge/sources/route.ts,165,ai_agents,False,from-candidato
app/api/v1/ai/knowledge/sources/route.ts,229,<dinamico-ou-expressao>,False,Storage
app/api/v1/ai/knowledge/sources/route.ts,242,ai_knowledge_sources,False,from-candidato
app/api/v1/ai/knowledge/sources/route.ts,286,ai_faq_items,False,from-candidato
app/api/v1/ai/knowledge/sources/route.ts,291,ai_knowledge_sources,False,from-candidato
app/api/v1/ai/knowledge/sources/upload/route.ts,96,ai_agents,False,from-candidato
app/api/v1/ai/knowledge/sources/upload/route.ts,158,<dinamico-ou-expressao>,False,Storage
app/api/v1/ai/knowledge/sources/upload/route.ts,171,<dinamico-ou-expressao>,False,Storage
app/api/v1/ai/knowledge/sources/upload/route.ts,182,ai_knowledge_sources,False,from-candidato
app/api/v1/ai/knowledge/sources/upload/route.ts,204,<dinamico-ou-expressao>,False,Storage
app/api/v1/ai/memory/entries/[id]/route.ts,50,org_memory_entries,False,from-candidato
app/api/v1/ai/memory/entries/route.ts,45,org_memory_entries,False,from-candidato
app/api/v1/ai/memory/route.ts,36,org_memory_pointers,False,from-candidato
app/api/v1/ai/memory/route.ts,50,org_memory_versions,False,from-candidato
app/api/v1/ai/memory/route.ts,66,org_memory_versions,False,from-candidato
app/api/v1/ai/memory/route.ts,75,org_memory_entries,False,from-candidato
app/api/v1/ai/memory/versions/[id]/route.ts,33,org_memory_versions,False,from-candidato
app/api/v1/ai/operator-metrics/route.ts,59,event_log,False,from-candidato
app/api/v1/ai/pacing/route.ts,44,channel_sessions,False,from-candidato
app/api/v1/ai/pacing/route.ts,54,channel_knobs,False,from-candidato
app/api/v1/ai/pacing/route.ts,122,channel_sessions,False,from-candidato
app/api/v1/ai/pacing/route.ts,141,channel_knobs,False,from-candidato
app/api/v1/ai/pacing/route.ts,169,channel_knobs,False,from-candidato
app/api/v1/ai/pacing/route.ts,190,channel_sessions,False,from-candidato
app/api/v1/ai/pacing/route.ts,209,channel_knobs,False,from-candidato
app/api/v1/ai/providers/[provider]/models/route.ts,45,ai_models,False,from-candidato
app/api/v1/ai/providers/route.ts,60,ai_purpose_bindings,False,from-candidato
app/api/v1/ai/providers/route.ts,64,ai_provider_credentials,False,from-candidato
app/api/v1/ai/providers/route.ts,69,ai_models,False,from-candidato
app/api/v1/ai/providers/route.ts,76,organizations,False,from-candidato
app/api/v1/ai/providers/route.ts,78,ai_agents,False,from-candidato
app/api/v1/ai/providers/route.ts,247,ai_models,False,from-candidato
app/api/v1/ai/providers/route.ts,279,ai_provider_credentials,False,from-candidato
app/api/v1/ai/providers/route.ts,296,ai_purpose_bindings,False,from-candidato
app/api/v1/ai/providers/route.ts,387,ai_models,False,from-candidato
app/api/v1/ai/providers/route.ts,411,ai_models,False,from-candidato
app/api/v1/ai/providers/route.ts,454,organizations,False,from-candidato
app/api/v1/ai/providers/route.ts,466,organizations,False,from-candidato
app/api/v1/ai/routers/[id]/members/route.ts,68,ai_routers,False,from-candidato
app/api/v1/ai/routers/[id]/members/route.ts,83,ai_router_members,False,from-candidato
app/api/v1/ai/routers/[id]/members/route.ts,102,ai_router_members,False,from-candidato
app/api/v1/ai/routers/[id]/route.ts,55,ai_routers,False,from-candidato
app/api/v1/ai/routers/[id]/route.ts,68,ai_router_members,False,from-candidato
app/api/v1/ai/routers/[id]/route.ts,118,ai_routers,False,from-candidato
app/api/v1/ai/routers/[id]/route.ts,144,ai_routers,False,from-candidato
app/api/v1/ai/routers/[id]/route.ts,190,ai_routers,False,from-candidato
app/api/v1/ai/routers/[id]/route.ts,203,ai_routers,False,from-candidato
app/api/v1/ai/routers/[id]/test/route.ts,74,ai_routers,False,from-candidato
app/api/v1/ai/routers/[id]/test/route.ts,119,ai_agents,False,from-candidato
app/api/v1/ai/routers/route.ts,46,ai_routers,False,from-candidato
app/api/v1/ai/routers/route.ts,55,ai_router_members,False,from-candidato
app/api/v1/ai/routers/route.ts,115,channel_sessions,False,from-candidato
app/api/v1/ai/routers/route.ts,133,ai_routers,False,from-candidato
app/api/v1/ai/runs/route.ts,97,llm_calls,False,from-candidato
app/api/v1/ai/skills/[name]/install/route.ts,54,skill_pointers,False,from-candidato
app/api/v1/ai/skills/[name]/route.ts,49,skill_pointers,False,from-candidato
app/api/v1/ai/skills/route.ts,49,skill_pointers,False,from-candidato
app/api/v1/ai/skills/route.ts,57,skill_pointers,False,from-candidato
app/api/v1/ai/skills/route.ts,71,skill_versions,False,from-candidato
app/api/v1/ai/usage/route.ts,96,llm_calls,False,from-candidato
app/api/v1/ai/usage/route.ts,131,messages,False,from-candidato
app/api/v1/ai/usage/route.ts,150,event_log,False,from-candidato
app/api/v1/anuncios/google/[org]/route.ts,103,organizations,False,from-candidato
app/api/v1/attendants/availability/[user_id]/route.ts,82,user_organizations,False,from-candidato
app/api/v1/attendants/availability/[user_id]/route.ts,114,attendant_availability,False,from-candidato
app/api/v1/attendants/availability/route.ts,60,attendant_availability,False,from-candidato
app/api/v1/attendants/presence/route.ts,97,attendant_availability,False,from-candidato
app/api/v1/attendants/presence/route.ts,105,attendant_availability,False,from-candidato
app/api/v1/audit/export/route.ts,60,api_audit_log,False,from-candidato
app/api/v1/audit/route.ts,42,api_audit_log,False,from-candidato
app/api/v1/automation-rules/[id]/route.ts,52,automation_rules,False,from-candidato
app/api/v1/automation-rules/[id]/route.ts,84,automation_rules,False,from-candidato
app/api/v1/automation-rules/[id]/route.ts,119,automation_rules,False,from-candidato
app/api/v1/automation-rules/[id]/route.ts,127,automation_rules,False,from-candidato
app/api/v1/automation-rules/[id]/runs/route.ts,32,automation_rule_runs,False,from-candidato
app/api/v1/automation-rules/route.ts,29,automation_rules,False,from-candidato
app/api/v1/automation-rules/route.ts,74,automation_rules,False,from-candidato
app/api/v1/automation-rules/runs/[runId]/resend/route.ts,47,automation_rule_runs,False,from-candidato
app/api/v1/automation-rules/runs/[runId]/resend/route.ts,60,automation_rules,False,from-candidato
app/api/v1/automation-rules/runs/[runId]/resend/route.ts,69,event_log,False,from-candidato
app/api/v1/automation-rules/runs/[runId]/resend/route.ts,134,automation_rule_runs,False,from-candidato
app/api/v1/automation-rules/runs/route.ts,28,automation_rule_runs,False,from-candidato
app/api/v1/channel-sessions/[id]/ai-access/route.ts,24,channel_sessions,False,from-candidato
app/api/v1/channel-sessions/[id]/qr/route.ts,48,channel_sessions,False,from-candidato
app/api/v1/channel-sessions/[id]/reconnect/route.ts,86,channel_sessions,False,from-candidato
app/api/v1/channel-sessions/[id]/reconnect/route.ts,176,channel_sessions,False,from-candidato
app/api/v1/channel-sessions/[id]/reconnect/route.ts,193,channel_sessions,False,from-candidato
app/api/v1/channel-sessions/[id]/route.ts,115,<dinamico-ou-expressao>,False,from-candidato
app/api/v1/channel-sessions/[id]/route.ts,165,channel_sessions,False,from-candidato
app/api/v1/channel-sessions/[id]/route.ts,220,channel_sessions,False,from-candidato
app/api/v1/channel-sessions/[id]/route.ts,321,channel_sessions,False,from-candidato
app/api/v1/channel-sessions/[id]/route.ts,354,channel_sessions,False,from-candidato
app/api/v1/channel-sessions/[id]/route.ts,368,channel_sessions,False,from-candidato
app/api/v1/channel-sessions/[id]/route.ts,375,channel_sessions,False,from-candidato
app/api/v1/channel-sessions/route.ts,41,channel_sessions,False,from-candidato
app/api/v1/channels/official/route.ts,73,channel_sessions,False,from-candidato
app/api/v1/channels/official/route.ts,132,channel_sessions,False,from-candidato
